millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188720,1347,177,3336,45,16,0,0,3885,1,0.975,0.059174,0.02905,-0.997825,-0.181218,0.037815,-0.982716,-59.734875,-139.40123,480.427734,-58.536568,-144.002548,481.143158,-54.670856,-146.195374,480.377808,-50.431393,-144.690155,478.580017,-48.303654,-140.399109,476.802948,-49.125511,-135.55957,476.15921,-53.329407,-133.655136,476.852905,-57.565926,-135.117264,478.650665,-3.480208,-153.496979,508.782227,-1.724635,-157.835663,509.758331,2.38704,-159.558151,510.01889,6.432251,-157.645706,509.411316,8.031743,-153.232498,508.291473,6.262515,-148.913422,507.315369,2.170643,-147.204697,507.05481,-2.140028,-148.805893,507.861023,-26.935083,-113.447044,502.627686,-0.134076,0.128981,-0.025474, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188772,1347,177,3336,45,16,0,0,3886,1,0.975,0.060663,0.036983,-0.997473,-0.185768,0.042783,-0.981662,-59.5882,-138.886139,479.085358,-58.400646,-143.475967,479.68927,-54.555473,-145.645767,478.830841,-50.333946,-144.121353,477.012939,-48.209522,-139.82634,475.300476,-49.015743,-135.002945,474.770569,-53.202194,-133.114532,475.554993,-57.423,-134.595612,477.372894,-3.5281,-152.987244,507.572479,-1.763783,-157.317139,508.522797,2.343596,-159.021652,508.650055,6.37187,-157.093735,507.87973,7.953069,-152.678619,506.663025,6.177016,-148.371109,505.712708,2.092421,-146.678696,505.585449,-2.193913,-148.29068,506.561096,-27.153593,-113.906487,504.428314,-0.131837,0.115226,-0.016441, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188814,1347,177,3336,45,16,0,0,3887,1,0.975,0.070678,0.037916,-0.996778,-0.16928,0.042096,-0.984669,-58.909233,-137.239868,473.229645,-57.737709,-141.847794,473.754089,-53.894886,-144.022858,472.811249,-49.66127,-142.489014,470.95343,-47.516228,-138.176437,469.268921,-48.300083,-133.340332,468.818939,-52.488075,-131.440903,469.687317,-56.722584,-132.929977,471.545135,-3.462209,-153.627029,508.962006,-1.731794,-157.962006,509.951843,2.359695,-159.702805,510.278351,6.402555,-157.819351,509.750214,8.018242,-153.42778,508.676819,6.273176,-149.110962,507.686981,2.199976,-147.384766,507.360474,-2.110107,-148.958389,508.083038,-27.42137,-114.337761,505.440125,-0.129717,0.10849,-0.011245, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188856,1347,177,3336,45,16,0,0,3888,1,0.975,0.069387,0.024853,-0.99728,-0.161585,0.029534,-0.986417,-59.483086,-138.59996,477.59082,-58.298569,-143.190628,478.187012,-54.452286,-145.361786,477.330109,-50.226089,-143.838531,475.522064,-48.096115,-139.543716,473.821991,-48.899124,-134.720245,473.3013,-53.086903,-132.829544,474.082672,-57.31242,-134.30954,475.890747,-3.478781,-155.14946,513.665649,-1.72473,-159.479767,514.632751,2.381032,-161.197311,514.87207,6.419347,-159.28653,514.243286,8.01529,-154.880722,513.114868,6.248115,-150.570084,512.147705,2.162238,-148.865829,511.908447,-2.140452,-150.465714,512.737,-26.660671,-114.469749,505.428223,-0.141447,0.087371,-0.021109, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188899,1347,177,3336,45,16,0,0,3889,1,0.975,0.054384,0.016329,-0.998387,-0.171595,0.02655,-0.98481,-60.375393,-140.415558,484.138763,-59.269192,-145.023743,484.731476,-55.464134,-147.25769,483.901459,-51.216946,-145.805283,482.134888,-49.016689,-141.546844,480.466644,-49.739277,-136.711945,479.953705,-53.890274,-134.75148,480.703949,-58.135868,-136.16214,482.47049,-3.540325,-155.456146,514.842041,-1.775558,-159.784836,515.802612,2.331922,-161.490005,515.965454,6.360596,-159.564041,515.235291,7.941982,-155.150284,514.039673,6.165091,-150.843018,513.079102,2.079402,-149.150208,512.91626,-2.209453,-150.761948,513.849548,-26.17008,-113.381958,501.363556,-0.152687,0.114577,-0.040942, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188952,1410,191,3336,45,16,0,0,3890,1,0.975,0.057442,0.031529,-0.997851,-0.175421,0.038189,-0.983752,-59.534466,-138.363525,477.110657,-58.364761,-142.963974,477.657684,-54.534115,-145.13739,476.729248,-50.315666,-143.608322,474.869141,-48.18018,-139.303909,473.167023,-48.963688,-134.473511,472.69223,-53.138729,-132.577667,473.548431,-57.357677,-134.062302,475.408539,-3.688292,-153.369751,507.98584,-1.989348,-157.748093,509.034393,2.111552,-159.546402,509.456543,6.199925,-157.699585,509.004974,7.869074,-153.301605,507.944214,6.153442,-148.94043,506.89563,2.069821,-147.158676,506.473511,-2.287301,-148.691467,507.112976,-27.169388,-113.548386,502.460236,-0.138617,0.129587,-0.025181, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188995,1597,217,3336,45,16,0,0,3891,1,0.975,0.063333,0.033709,-0.997423,-0.175705,0.036558,-0.983764,-59.546963,-138.245193,476.774261,-58.406776,-142.852036,477.325104,-54.586571,-145.052567,476.418854,-50.353138,-143.555161,474.586365,-48.186356,-139.26799,472.901123,-48.939583,-134.433746,472.425507,-53.105972,-132.508118,473.256531,-57.339329,-133.96167,475.088989,-3.789712,-152.853714,506.209503,-2.07332,-157.224274,507.276642,2.034783,-159.001831,507.642242,6.114415,-157.133698,507.092102,7.76429,-152.727829,505.948486,6.031674,-148.376495,504.881317,1.94302,-146.615051,504.515747,-2.402026,-148.165054,505.254639,-27.420137,-113.847916,503.518188,-0.137184,0.11723,-0.017296, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189039,1945,240,3336,45,16,0,0,3892,1,0.975,0.057805,0.033884,-0.997753,-0.172699,0.033786,-0.984395,-60.081242,-139.515793,480.905182,-58.917515,-144.103271,481.488983,-55.096275,-146.280838,480.610138,-50.884563,-144.769989,478.783447,-48.749878,-140.486343,477.078979,-49.530563,-135.667328,476.56839,-53.69482,-133.768723,477.374054,-57.906071,-135.236298,479.200714,-3.763363,-153.002258,506.285004,-2.063025,-157.367508,507.34137,2.02964,-159.158127,507.836273,6.106267,-157.312927,507.479828,7.7664,-152.923767,506.480804,6.048466,-148.574097,505.424469,1.971303,-146.800888,504.929565,-2.378521,-148.3367,505.469635,-27.523851,-114.195847,504.95285,-0.131186,0.1108,-0.013868, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189082,2372,251,3336,45,16,0,0,3893,1,0.975,0.068178,0.036052,-0.997022,-0.175887,0.040906,-0.98356,-59.63818,-138.813232,478.537781,-58.494415,-143.423431,479.140472,-54.663265,-145.635391,478.294403,-50.417637,-144.149887,476.495209,-48.245491,-139.867569,474.796814,-49.00589,-135.027924,474.270813,-53.181194,-133.093399,475.040222,-57.425533,-134.535843,476.839417,-3.686355,-152.951447,506.492737,-1.963489,-157.312592,507.530212,2.142143,-159.078461,507.906799,6.212608,-157.203415,507.401947,7.852152,-152.798706,506.311371,6.113339,-148.455765,505.273895,2.02603,-146.705734,504.897308,-2.312567,-148.267181,505.592316,-27.450886,-114.400719,505.604095,-0.128816,0.10549,-0.011848, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189126,2650,271,3336,45,16,0,0,3894,1,0.975,0.155942,0.020429,-0.987555,-0.030494,0.033515,-0.998973,-61.463852,-151.423874,518.597595,-60.533134,-156.092773,519.728943,-56.727245,-158.585846,520.073486,-52.288857,-157.428574,519.429382,-49.831894,-153.311615,518.17395,-50.446625,-148.401428,517.211853,-54.569611,-146.187622,516.698059,-58.988216,-147.326843,517.342163,-0.725899,-161.253128,533.851074,0.924675,-165.701538,535.785828,5.043253,-167.536987,537.139221,9.206778,-165.660675,537.118591,10.950803,-161.183426,535.735901,9.264175,-156.751648,533.801208,5.160395,-154.949707,532.447754,0.704147,-156.467773,532.555359,-25.502161,-115.109253,506.566711,-0.141423,0.074702,-0.014703, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189169,2805,294,3336,45,16,0,0,3895,1,0.975,0.115451,-0.010854,-0.993254,-0.078657,0.047883,-0.995751,-56.879154,-146.527008,497.438416,-55.876064,-151.011688,499.515991,-52.058247,-153.311462,500.400879,-47.683006,-152.054504,499.574677,-45.340286,-147.995193,497.521423,-46.054466,-143.205551,495.538086,-50.169724,-141.271149,494.55899,-54.506821,-142.502563,495.385162,-1.603927,-153.444916,509.218842,-0.021073,-157.982101,511.493835,4.154206,-159.88887,513.059814,8.463144,-158.019394,512.999451,10.349306,-153.483566,511.348083,8.720767,-148.967285,509.07312,4.563785,-147.101349,507.507141,-0.030797,-148.580826,507.624603,-23.812403,-114.933815,505.017059,-0.135662,0.074746,-0.031427, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189224,2907,284,3336,45,16,0,0,3896,1,0.975,0.22393,-0.125537,-0.966486,-0.211844,-0.154539,-0.965008,-49.513359,-142.150864,469.037628,-48.575859,-146.627304,470.998474,-44.871449,-148.92688,472.17691,-40.582798,-147.676163,471.882599,-38.251141,-143.620163,470.287933,-38.937653,-138.850616,468.474457,-42.916176,-136.898911,467.148651,-47.163807,-138.132141,467.442963,1.662236,-152.482208,494.733185,2.98816,-156.728149,496.894379,6.842517,-158.617859,498.318909,10.955595,-157.018539,498.172302,12.88823,-152.880356,496.540405,11.520146,-148.653229,494.379211,7.682559,-146.800018,492.954681,3.318319,-148.021545,493.154663,-18.943615,-116.380318,502.757874,-0.172765,0.028052,-0.039945, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189268,2998,233,3336,45,16,0,0,3897,1,0.975,0.258744,-0.146759,-0.954732,-0.087011,-0.188703,-0.978172,-47.41016,-144.148285,470.934937,-46.475239,-148.657288,472.678619,-42.805546,-150.994308,473.887207,-38.558205,-149.765472,473.852753,-36.247818,-145.698746,472.595459,-36.941784,-140.909485,471.035126,-40.879311,-138.899429,469.643188,-45.089138,-140.11676,469.677643,4.939584,-137.570419,442.75415,5.715755,-141.842758,445.638489,9.178284,-143.887619,448.205566,13.302302,-142.465103,448.95163,15.624831,-138.417114,447.439667,14.781954,-134.156906,444.555328,11.314565,-132.171478,441.988251,6.956541,-133.185455,441.173981,-15.743613,-116.629288,500.36264,-0.189075,-0.008305,-0.048898, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189312,3067,177,3336,45,16,0,0,3898,1,0.975,0.292104,-0.164129,-0.942198,0.052287,-0.19431,-0.979546,-44.563347,-144.085678,467.207611,-43.607536,-148.60289,468.691833,-39.960648,-150.970032,469.877625,-35.761986,-149.777573,470.070343,-33.494507,-145.728012,469.157104,-34.216652,-140.946579,467.89032,-38.126183,-138.881439,466.487091,-42.291653,-140.068344,466.294373,8.384637,-134.736557,432.23941,9.385491,-139.029861,435.112732,12.91294,-140.902618,437.829132,16.904919,-139.211945,438.797333,18.975096,-134.957657,437.450195,17.906507,-130.677734,434.576843,14.373014,-128.869827,431.860474,10.113409,-130.171768,430.818817,-12.457038,-116.864059,498.980499,-0.203459,-0.052038,-0.057568, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189356,3091,147,3336,45,16,0,0,3899,1,0.975,0.328206,-0.170692,-0.929056,0.138008,-0.168348,-0.976019,-42.186279,-145.873672,470.13324,-41.291672,-150.40741,471.712311,-37.724773,-152.818909,473.178436,-33.573524,-151.67009,473.67276,-31.295311,-147.634109,472.905731,-31.979956,-142.833206,471.562805,-35.795345,-140.725143,469.860504,-39.910278,-141.873672,469.36618,11.515306,-136.593765,439.105103,12.566861,-140.899384,442.029236,16.036169,-142.682968,444.952759,19.897667,-140.851089,446.163147,21.842075,-136.48584,444.951324,20.723694,-132.192886,442.027191,17.244921,-130.478043,439.103638,13.097886,-131.932144,437.802246,-9.644978,-117.500351,499.793762,-0.217117,-0.096783,-0.061145, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189399,3120,104,3336,45,16,0,0,3900,1,0.975,0.405457,-0.203503,-0.891174,0.257533,-0.16665,-0.95179,-36.798977,-144.581131,461.6875,-35.831455,-149.089645,463.704285,-32.231483,-151.344208,465.512909,-28.107965,-149.992325,466.053894,-25.909399,-145.829483,465.010345,-26.699282,-141.025482,463.205933,-30.523355,-139.11644,461.184937,-34.600227,-140.463303,460.643982,15.612713,-134.320602,432.8396,16.759962,-138.660294,435.807343,20.16353,-140.34819,438.98822,23.838921,-138.340973,440.518951,25.585428,-133.822662,439.502838,24.370724,-129.494583,436.535126,20.954014,-127.88385,433.354218,16.970459,-129.529739,431.712463,-3.387721,-117.687981,500.074341,-0.221792,-0.220363,-0.079777, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189443,3165,63,3336,45,16,0,0,3901,1,0.975,0.427519,-0.203611,-0.880778,0.284686,-0.149425,-0.946903,-34.560349,-145.990067,463.888947,-33.585453,-150.392456,466.078979,-30.025694,-152.53183,467.967468,-25.968307,-151.122452,468.448151,-23.824707,-146.995895,467.239471,-24.629116,-142.287476,465.242493,-28.405556,-140.508591,463.16095,-32.413963,-141.909515,462.680237,17.505817,-135.995712,439.151154,18.625681,-140.318054,442.084778,21.98744,-142.022736,445.26239,25.631676,-140.057816,446.822632,27.377661,-135.58136,445.851501,26.192709,-131.268951,442.917877,22.816948,-129.63974,439.740265,18.864944,-131.244965,438.068604,-0.21726,-118.764854,504.15799,-0.204478,-0.267466,-0.102664, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189486,3228,43,3336,45,16,0,0,3902,1,0.975,0.463611,-0.176895,-0.868201,0.324908,-0.125482,-0.937384,-30.753481,-147.086716,465.713745,-29.717264,-151.513931,467.856659,-26.12738,-153.64209,469.772736,-22.087561,-152.19191,470.33963,-19.998377,-148.017792,469.22522,-20.870497,-143.284927,467.286102,-24.671555,-141.515671,465.166229,-28.663147,-142.958832,464.599335,20.8547,-139.154633,451.7453,21.967333,-143.475266,454.61615,25.260004,-145.199554,457.838501,28.815008,-143.264938,459.524719,30.506805,-138.80925,458.687073,29.333179,-134.495102,455.816193,26.024784,-132.845078,452.593872,22.155729,-134.427368,450.793823,4.139295,-120.548416,509.730743,-0.191843,-0.320594,-0.126015, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189530,3269,28,3336,45,16,0,0,3903,1,0.975,0.466955,-0.170547,-0.867679,0.345589,-0.124058,-0.93015,-29.355312,-149.585938,472.793701,-28.347193,-153.993896,475.093414,-24.755274,-156.099487,477.074249,-20.685789,-154.635925,477.575806,-18.558338,-150.467285,476.304321,-19.400009,-145.745148,474.193085,-23.205858,-144.010437,472.023773,-27.224794,-145.464447,471.522186,21.723303,-137.162903,446.243713,22.769175,-141.495056,449.0755,25.955408,-143.27034,452.364044,29.428833,-141.394852,454.182953,31.112595,-136.969345,453.466736,30.007135,-132.640274,450.634949,26.802149,-130.941376,447.346405,23.014221,-132.465851,445.406921,6.311487,-122.232216,514.645325,-0.190163,-0.319514,-0.148318, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189573,3301,26,3336,45,16,0,0,3904,1,0.975,0.467768,-0.165991,-0.868124,0.360083,-0.127857,-0.924117,-27.934065,-150.440765,474.430023,-26.890882,-154.885986,476.67038,-23.274492,-157.007019,478.653381,-19.20447,-155.528076,479.217438,-17.100065,-151.321228,478.032104,-17.979527,-146.564011,475.990295,-21.80755,-144.810181,473.808746,-25.827972,-146.281036,473.24472,22.118258,-135.315292,440.356354,23.174095,-139.64856,443.235992,26.365042,-141.397568,446.562531,29.835081,-139.482224,448.38736,31.508289,-135.027603,447.64151,30.391266,-130.69873,444.761902,27.181604,-129.02829,441.435364,23.396162,-130.59111,439.484436,8.058743,-123.365463,517.723083,-0.193377,-0.319455,-0.163443, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189628,3316,37,3336,45,16,0,0,3905,1,0.975,0.485742,-0.160151,-0.859306,0.367042,-0.118167,-0.922668,-25.811966,-152.916443,479.654541,-24.765862,-157.345627,481.980988,-21.14572,-159.436539,484.018799,-17.073818,-157.930664,484.57428,-14.971271,-153.716721,483.322021,-15.855581,-148.970184,481.187714,-19.685913,-147.253586,478.957764,-23.707106,-148.750122,478.402283,23.906996,-138.798996,451.605865,25.028963,-143.101715,454.519226,28.251204,-144.773376,457.840179,31.697653,-142.780548,459.623322,33.306896,-138.29541,458.824127,32.12471,-133.999542,455.910767,28.886194,-132.404572,452.589844,25.117571,-134.047104,450.678528,10.542761,-124.554642,519.58551,-0.206855,-0.339553,-0.175876, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189672,3319,47,3336,45,16,0,0,3906,1,0.975,0.480542,-0.177196,-0.858884,0.364591,-0.123414,-0.922953,-25.159515,-153.011505,478.399048,-24.053017,-157.426758,480.673645,-20.376312,-159.493149,482.575165,-16.287046,-157.968002,482.989685,-14.21551,-153.75264,481.674408,-15.15019,-149.021835,479.584045,-19.042459,-147.327774,477.498291,-23.082451,-148.841705,477.08374,24.634487,-140.852829,457.820587,25.761204,-145.14798,460.743103,28.978804,-146.803299,464.06601,32.413605,-144.795639,465.842773,34.011616,-140.306244,465.032623,32.825527,-136.018402,462.110077,29.592167,-134.438736,458.787201,25.83432,-136.096527,456.880859,11.501174,-125.122787,520.286499,-0.217715,-0.346987,-0.182333, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189716,3320,53,3336,45,16,0,0,3907,1,0.975,0.488126,-0.165488,-0.85694,0.388165,-0.117915,-0.914015,-24.404821,-153.423798,478.493286,-23.35713,-157.839005,480.87439,-19.739,-159.905228,482.94162,-15.671887,-158.377991,483.484039,-13.574902,-154.159241,482.183929,-14.462075,-149.422363,479.990143,-18.289656,-147.73642,477.735596,-22.304937,-149.253326,477.193176,24.104065,-137.469238,446.193542,25.285969,-141.754471,449.134064,28.554733,-143.37973,452.442291,32.005962,-141.338272,454.180267,33.574253,-136.83226,453.329956,32.330585,-132.555969,450.389404,29.047127,-131.008087,447.081207,25.270763,-132.700684,445.215515,12.103578,-125.69915,521.061401,-0.218424,-0.349064,-0.18416, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189759,3321,55,3336,45,16,0,0,3908,1,0.975,0.494566,-0.170722,-0.852208,0.377729,-0.123012,-0.917709,-23.555065,-153.807053,478.521545,-22.516602,-158.236343,480.875092,-18.926825,-160.318024,482.996185,-14.888917,-158.798004,483.642334,-12.804667,-154.572723,482.434998,-13.689544,-149.823898,480.27829,-17.483854,-148.119202,477.960327,-21.470284,-149.630737,477.314209,24.826996,-139.136505,451.313263,25.957113,-143.369293,454.370117,29.188219,-144.921768,457.725128,32.637447,-142.830231,459.412994,34.24025,-138.328827,458.444977,33.047825,-134.108719,455.388123,29.802706,-132.632996,452.033112,26.033457,-134.370132,450.203888,12.968835,-126.483498,522.440918,-0.227409,-0.355847,-0.189131, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189803,3321,55,3336,45,16,0,0,3909,1,0.975,0.488791,-0.177543,-0.854144,0.376819,-0.126216,-0.917648,-23.705051,-155.247299,482.7771,-22.62151,-159.673111,485.054718,-18.985743,-161.754242,487.045654,-14.929449,-160.238739,487.583588,-12.863551,-156.02092,486.353485,-13.782852,-151.279358,484.26947,-17.629349,-149.56958,482.08493,-21.636459,-151.075867,481.546967,24.73764,-138.594406,449.388794,25.852942,-142.81926,452.476074,29.074181,-144.356567,455.849548,32.524361,-142.251114,457.533051,34.137936,-137.745834,456.540436,32.959656,-133.534576,453.453156,29.724297,-132.0746,450.079681,25.955332,-133.823883,448.251007,13.149259,-126.364288,521.815918,-0.233363,-0.358278,-0.191243, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189847,3321,55,3336,45,16,0,0,3910,1,0.975,0.490807,-0.186826,-0.851002,0.370666,-0.129989,-0.919625,-23.587862,-154.720352,480.879425,-22.482969,-159.124496,483.142609,-18.833357,-161.185547,485.08078,-14.779814,-159.664001,485.558624,-12.73128,-155.458282,484.296234,-13.668694,-150.739182,482.22229,-17.530437,-149.048782,480.094849,-21.535284,-150.560211,479.617004,25.109329,-140.154861,454.672913,26.213362,-144.38295,457.766968,29.429173,-145.921738,461.141815,32.882996,-143.815765,462.820526,34.507526,-139.308243,461.819763,33.341248,-135.09375,458.725708,30.111353,-133.631454,455.350861,26.33914,-135.379868,453.526031,13.200454,-126.537483,522.310608,-0.236184,-0.357387,-0.191875, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
