millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31488,0,0,0,0,64,0,0,405,1,0.975,0.115905,0.107228,-0.987455,-0.077504,0.100467,-0.991917,-47.310341,-119.330597,493.897858,-45.750256,-123.758438,494.885376,-41.639912,-125.662689,495.148346,-37.4016,-123.916969,494.532684,-35.528858,-119.558205,493.399048,-36.809593,-114.841675,492.590485,-41.193954,-113.26178,492.14856,-45.417046,-114.987251,492.764221,6.270224,-117.761475,488.396851,8.020101,-122.150711,489.762573,12.19379,-123.943123,490.768616,16.338943,-122.069008,490.825623,18.007391,-117.634399,489.900208,16.22916,-113.256706,488.534454,12.065971,-111.492165,487.528412,7.624999,-113.036819,487.617096,-16.082678,-96.13443,554.060364,-0.049232,0.024475,-0.021731, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31520,0,0,0,0,64,0,0,406,1,0.975,0.118589,0.106623,-0.987202,-0.074387,0.099831,-0.99222,-46.878738,-118.18396,488.632111,-45.298431,-122.601044,489.609711,-41.181118,-124.483498,489.861267,-36.953465,-122.717842,489.23941,-35.102543,-118.352921,488.108429,-36.404675,-113.646606,487.309509,-40.794296,-112.08918,486.879272,-45.006943,-113.834259,487.501129,6.421089,-116.548264,483.759247,8.169945,-120.933029,485.134552,12.338463,-122.722221,486.164185,16.477545,-120.847603,486.244995,18.14216,-116.415298,485.329681,16.364328,-112.04184,483.954376,12.206024,-110.281158,482.924774,7.770516,-111.82695,482.987549,-16.035763,-95.808418,553.260925,-0.045697,0.018589,-0.017585, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31554,0,0,0,0,64,0,0,407,1,0.975,0.122804,0.093431,-0.988023,-0.070532,0.085679,-0.993823,-46.311508,-118.759155,483.375916,-44.719006,-123.16761,484.398956,-40.599773,-125.033058,484.659668,-36.382458,-123.251457,484.005249,-34.548676,-118.881851,482.819092,-35.864426,-114.181923,481.969086,-40.25396,-112.64566,481.535339,-44.455521,-114.405487,482.189758,6.682642,-117.145203,479.356628,8.414108,-121.52877,480.80954,12.56862,-123.323105,481.901581,16.705013,-121.455727,481.993042,18.378448,-117.028938,481.030365,16.616081,-112.65728,479.577454,12.472191,-110.893188,478.485413,8.040708,-112.427635,478.528748,-15.68226,-97.351959,551.310547,-0.058438,0.014427,-0.018894, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31576,0,0,0,0,64,0,0,408,1,0.975,0.125053,0.07818,-0.989065,-0.069923,0.069099,-0.995156,-45.912174,-120.786797,480.064819,-44.31794,-125.197014,481.144409,-40.198364,-127.058983,481.425262,-35.983215,-125.270042,480.74292,-34.153538,-120.894318,479.49704,-35.472042,-116.19072,478.584961,-39.860668,-114.661949,478.136597,-44.059059,-116.427986,478.818939,7.035105,-119.242798,477.207062,8.774308,-123.621857,478.721893,12.930628,-125.403282,479.83847,17.061035,-123.52153,479.90274,18.723322,-119.088196,478.877045,16.952129,-114.722328,477.362244,12.80759,-112.972061,476.245667,8.382791,-114.517799,476.310455,-15.32543,-99.843788,548.453125,-0.078868,0.013245,-0.019582, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31630,0,0,0,0,64,0,0,409,1,0.975,0.133108,0.056042,-0.989516,-0.112028,0.066166,-0.9915,-51.064701,-140.446442,546.711853,-49.711548,-144.859665,547.265564,-45.768589,-146.929367,547.461304,-41.551537,-145.436996,547.184265,-39.536793,-141.262878,546.596802,-40.604229,-136.605835,546.26825,-44.832878,-134.797318,545.847351,-49.041363,-136.281021,546.12439,8.272273,-131.648056,516.453613,10.20997,-135.957123,517.682007,14.381883,-137.584961,518.953186,18.343803,-135.557739,519.522583,19.755356,-131.06427,519.05658,17.790073,-126.757057,517.828247,13.618707,-125.157883,516.557068,9.324072,-126.905418,516.12616,-15.121104,-102.795753,548.226929,-0.103309,0.018671,-0.015904, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31662,0,0,0,0,64,0,0,410,1,0.975,0.132435,0.059538,-0.989402,-0.110777,0.074201,-0.991071,-50.556583,-142.250717,542.723022,-49.162781,-146.647766,543.282043,-45.207466,-148.680801,543.519592,-41.013042,-147.152405,543.296387,-39.042904,-142.963501,542.743347,-40.158409,-138.321274,542.413635,-44.393227,-136.550415,541.946777,-48.578709,-138.070923,542.169922,8.637984,-132.834869,512.677917,10.589781,-137.135773,513.930603,14.760129,-138.748901,515.220215,18.705524,-136.708542,515.79126,20.094797,-132.211517,515.309265,18.114782,-127.912773,514.056519,13.945296,-126.328934,512.766968,9.66582,-128.089798,512.331726,-14.847144,-104.28154,544.12677,-0.103196,0.014312,-0.011315, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31695,0,0,0,0,64,0,0,411,1,0.975,0.135909,0.068045,-0.988382,-0.115518,0.068448,-0.990944,-50.424938,-143.100571,541.113037,-48.996983,-147.480896,541.780945,-45.033836,-149.465042,542.037048,-40.864117,-147.883331,541.731384,-38.937721,-143.66954,541.042969,-40.089863,-139.034836,540.591614,-44.329052,-137.325699,540.118958,-48.488464,-138.897217,540.424622,8.868649,-133.705902,511.99054,10.832709,-137.969986,513.333801,15.008393,-139.526093,514.555908,18.946016,-137.442368,514.940918,20.319021,-132.944199,514.263367,18.32675,-128.686798,512.920105,14.156239,-127.159363,511.697998,9.890935,-128.954224,511.445618,-14.748333,-104.23201,540.294312,-0.09625,0.010597,-0.005884, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31726,0,0,0,0,64,0,0,412,1,0.975,0.137318,0.083748,-0.98698,-0.115133,0.08139,-0.99001,-50.324566,-141.839203,536.994629,-48.910709,-146.217758,537.753723,-44.977337,-148.218491,538.216797,-40.833462,-146.659897,538.11261,-38.916058,-142.460022,537.502197,-40.072445,-137.824158,536.972778,-44.269684,-136.101456,536.28009,-48.400162,-137.652878,536.384216,8.537315,-130.049774,499.408661,10.442214,-134.333755,500.902466,14.579441,-135.925125,502.302734,18.522367,-133.868164,502.789185,19.938219,-129.372513,502.076874,18.000734,-125.095085,500.583069,13.867892,-123.536888,499.182831,9.597003,-125.296165,498.809723,-14.861979,-102.699997,536.63916,-0.075777,0.008812,-0.002385, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31770,0,0,0,0,64,0,0,413,1,0.975,0.144993,0.086411,-0.985652,-0.113064,0.097686,-0.988774,-50.468128,-140.692139,536.190979,-49.031132,-145.035202,536.971191,-45.101257,-146.98671,537.389099,-40.986771,-145.394165,537.19989,-39.107128,-141.196732,536.514343,-40.28545,-136.592636,535.953857,-44.478333,-134.924316,535.316284,-48.5797,-136.50795,535.505493,8.462472,-128.818741,499.44577,10.419287,-133.111877,500.720337,14.592831,-134.710953,502.012421,18.537273,-132.657898,502.565155,19.921345,-128.157394,502.054718,17.93532,-123.86718,500.780151,13.763206,-122.298332,499.488068,9.485856,-124.070724,499.069611,-15.199368,-100.690048,534.584412,-0.061918,-0.001243,0.005738, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31802,0,0,0,0,64,0,0,414,1,0.975,0.146116,0.088759,-0.985278,-0.115329,0.091972,-0.98906,-49.947346,-136.737167,525.150818,-48.484558,-141.082458,525.955444,-44.543842,-143.023102,526.468811,-40.438622,-141.411957,526.390259,-38.584034,-137.197983,525.765747,-39.798946,-132.588974,525.190002,-43.994972,-130.934113,524.447815,-48.085594,-132.537918,524.526367,8.333746,-127.029099,496.363251,10.296501,-131.26651,497.623596,14.454168,-132.816101,498.818512,18.368542,-130.750061,499.248016,19.727009,-126.282234,498.660492,17.736425,-122.049973,497.400146,13.582529,-120.528839,496.205261,9.340369,-122.313057,495.913971,-15.406656,-98.731667,532.947327,-0.045338,-0.004951,0.008485, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31833,0,0,0,0,64,0,0,415,1,0.975,0.149095,0.090802,-0.984645,-0.109757,0.10273,-0.988635,-50.623173,-136.271698,526.682129,-49.193756,-140.611649,527.59082,-45.278999,-142.561752,528.161255,-41.177921,-140.968124,528.059265,-39.304386,-136.770203,527.344543,-40.487682,-132.162048,526.656921,-44.656605,-130.504898,525.865356,-48.741425,-132.090134,525.967407,7.914669,-124.972565,491.176147,9.811754,-129.25499,492.514587,13.935941,-130.874756,493.850739,17.870045,-128.860611,494.401886,19.287842,-124.394867,493.845154,17.360048,-120.115891,492.506683,13.237621,-118.527809,491.170532,8.97629,-120.254898,490.74527,-15.794407,-97.174187,531.111389,-0.037855,-0.008002,0.009002, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31865,0,0,0,0,64,0,0,416,1,0.975,0.151969,0.092376,-0.984059,-0.1192,0.114119,-0.98629,-50.95636,-133.853104,519.997498,-49.527508,-138.177231,520.863953,-45.614716,-140.116486,521.348511,-41.51675,-138.524155,521.167358,-39.644848,-134.339828,520.426514,-40.821083,-129.749374,519.775757,-44.992096,-128.101257,519.0755,-49.074959,-129.68396,519.256714,7.074171,-123.330536,486.924835,8.93116,-127.631271,488.149353,13.046601,-129.30925,489.408478,17.009462,-127.36039,489.9646,18.477932,-122.927444,489.491943,16.592062,-118.62838,488.267426,12.476974,-116.980316,487.008331,8.190319,-118.64521,486.589478,-16.506285,-96.099098,529.833923,-0.025065,-0.012825,0.009913, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31907,0,0,0,0,64,0,0,417,1,0.975,0.152733,0.10969,-0.982161,-0.124477,0.113243,-0.985739,-51.830544,-132.127518,515.491394,-50.357559,-136.469849,516.323914,-46.387318,-138.382965,516.650757,-42.254803,-136.736755,516.280457,-40.390156,-132.504852,515.429993,-41.597565,-127.893852,514.799255,-45.833492,-126.275955,514.27063,-49.952744,-127.909004,514.64093,6.216735,-123.800308,489.261688,8.053131,-128.084732,490.52356,12.156983,-129.752136,491.742981,16.122618,-127.805023,492.205597,17.606812,-123.386673,491.640411,15.741797,-119.106026,490.37854,11.640309,-117.467957,489.159149,7.355526,-119.124931,488.832855,-17.48884,-95.400528,528.715576,-0.017656,-0.012173,0.008531, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31940,0,0,0,0,64,0,0,418,1,0.975,0.150476,0.101054,-0.983435,-0.11849,0.118414,-0.985869,-53.11787,-132.604355,516.507263,-51.744106,-136.970688,517.444214,-47.859039,-138.975098,518.097229,-43.743237,-137.43074,518.083862,-41.820332,-133.247223,517.411926,-42.953648,-128.614426,516.702637,-47.090351,-126.901413,515.82196,-51.188278,-128.438782,515.835327,5.320638,-124.869667,492.112701,7.175132,-129.151657,493.39743,11.299775,-130.798492,494.570435,15.275282,-128.82518,494.94458,16.752943,-124.391769,494.30069,14.870191,-120.115532,493.015961,10.749908,-118.49736,491.842926,6.456988,-120.176849,491.606659,-18.476391,-95.271751,527.299988,-0.019833,-0.011344,0.005672, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31962,0,0,0,0,64,0,0,419,1,0.975,0.149667,0.095815,-0.984083,-0.121405,0.112947,-0.986156,-54.492214,-133.120544,518.142212,-53.141708,-137.465485,519.143494,-49.278023,-139.459641,519.752869,-45.171131,-137.922058,519.613403,-43.239624,-133.760284,518.806824,-44.343929,-129.145981,518.017517,-48.462482,-127.448875,517.196106,-52.551273,-128.976822,517.335571,4.073791,-123.932533,486.720764,5.950932,-128.213348,487.912659,10.077009,-129.858475,489.0961,14.033827,-127.884079,489.57782,15.484034,-123.448799,489.075684,13.579244,-119.17086,487.883789,9.454802,-117.554192,486.700348,5.174571,-119.24662,486.361877,-19.50519,-95.174812,526.195251,-0.020208,-0.008353,0.001299, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31994,0,0,0,0,64,0,0,420,1,0.975,0.144554,0.099478,-0.984484,-0.110925,0.122236,-0.986283,-55.690659,-132.663651,518.613281,-54.328194,-137.01387,519.513184,-50.451214,-139.012833,520.075378,-46.336506,-137.477921,519.970581,-44.406033,-133.314117,519.260193,-45.520802,-128.699722,518.580994,-49.653809,-126.989731,517.798035,-53.752083,-128.516342,517.902832,3.326329,-124.384544,490.346527,5.129262,-128.667191,491.647705,9.198801,-130.346603,492.916504,13.14968,-128.417587,493.409637,14.646716,-124.012665,492.838226,12.814314,-119.733536,491.537018,8.746728,-118.084366,490.26825,4.476248,-119.720779,489.905457,-20.472902,-94.516167,525.998901,-0.014177,-0.00437,-0.002002, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32038,0,0,0,0,64,0,0,421,1,0.975,0.153485,0.103182,-0.982749,-0.110588,0.127386,-0.985669,-56.575191,-131.70784,519.585999,-55.233109,-136.06427,520.485352,-51.36673,-138.08522,521.07605,-47.246109,-136.575058,521.012146,-45.296841,-132.423615,520.330994,-46.392883,-127.804413,519.656128,-50.51479,-126.070473,518.840942,-54.618702,-127.573212,518.904907,2.342266,-122.856369,488.557312,4.073677,-127.178864,489.843414,8.115907,-128.938721,491.142761,12.10092,-127.083366,491.694275,13.673302,-122.700829,491.174866,11.912065,-118.380104,489.888763,7.870035,-116.650986,488.589417,3.568447,-118.21048,488.167908,-21.353577,-93.361526,525.973633,-0.009523,-0.002998,-0.004536, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32060,0,0,0,0,64,0,0,422,1,0.975,0.15564,0.101526,-0.982583,-0.112785,0.124877,-0.985741,-56.98893,-130.04213,518.149902,-55.621883,-134.369324,519.027466,-51.749821,-136.348907,519.544495,-47.647163,-134.810181,519.398071,-45.728249,-130.660751,518.674011,-46.845272,-126.068993,518.014038,-50.974281,-124.378609,517.279419,-55.061291,-125.908447,517.425842,1.702589,-121.266251,486.708618,3.471804,-125.578819,487.927002,7.527216,-127.31855,489.219635,11.494066,-125.444939,489.829254,13.028123,-121.055611,489.398804,11.229817,-116.743172,488.180389,7.173155,-115.033707,486.887787,2.884989,-116.620384,486.412872,-22.024195,-92.361298,527.102966,-0.00606,-0.000651,-0.005651, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32104,0,0,0,0,64,0,0,423,1,0.975,0.158289,0.101639,-0.982148,-0.109401,0.124272,-0.986199,-57.680336,-130.184021,522.742126,-56.341545,-134.522369,523.645386,-52.501686,-136.53479,524.308655,-48.413887,-135.030151,524.343445,-46.484936,-130.893784,523.729248,-47.586899,-126.291748,523.057861,-51.675499,-124.566032,522.16272,-55.746056,-126.065063,522.127991,1.341907,-121.268517,491.31369,3.112211,-125.570198,492.537842,7.181463,-127.293465,493.758148,11.165313,-125.408432,494.259796,12.710177,-121.020874,493.748932,10.911721,-116.72142,492.524811,6.843328,-115.027054,491.304474,2.541994,-116.620689,490.941315,-22.52709,-91.66507,528.851318,-0.007389,-0.003845,-0.003757, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32137,0,0,0,0,64,0,0,424,1,0.975,0.16131,0.101425,-0.981678,-0.110537,0.115133,-0.987181,-57.748089,-129.474182,523.461853,-56.392788,-133.806442,524.420898,-52.540108,-135.791901,525.091492,-48.451653,-134.254776,525.080811,-46.535042,-130.100403,524.395142,-47.653706,-125.49884,523.661499,-51.754326,-123.807655,522.765503,-55.824863,-125.337822,522.776184,1.234788,-120.591438,492.460297,3.075631,-124.863052,493.662933,7.173959,-126.517372,494.864105,11.128129,-124.565208,495.360168,12.602363,-120.151924,494.860565,10.733926,-115.882843,493.657928,6.636865,-114.256958,492.456757,2.35977,-115.923958,492.101746,-22.745354,-90.901367,529.397522,-0.017824,-0.007218,-0.000158, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32158,0,0,0,0,64,0,0,425,1,0.975,0.159978,0.081477,-0.983752,-0.118996,0.095497,-0.988292,-57.233932,-128.134171,520.390198,-55.840149,-132.443436,521.219116,-51.970276,-134.40332,521.795471,-47.89547,-132.85466,521.781616,-46.013657,-128.709015,521.185669,-47.167549,-124.136406,520.588013,-51.28688,-122.461731,519.780396,-55.346161,-124.004204,519.79425,1.275459,-119.910706,493.054169,3.130982,-124.15522,494.295654,7.230344,-125.771088,495.48465,11.170199,-123.791641,495.924622,12.623039,-119.379387,495.35788,10.739794,-115.139038,494.116394,6.643238,-113.551582,492.927429,2.381047,-115.243164,492.626251,-22.772415,-90.453117,530.603882,-0.032661,-0.006624,0.00205, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32212,0,0,0,0,64,0,0,426,1,0.975,0.157835,0.077655,-0.984407,-0.115614,0.090344,-0.989177,-57.128113,-128.293869,521.847351,-55.68895,-132.594818,522.640076,-51.786583,-134.517258,523.155518,-47.711777,-132.924713,523.091675,-45.861671,-128.755051,522.486023,-47.057991,-124.189095,521.922546,-51.210884,-122.553223,521.177917,-55.271252,-124.138771,521.241699,1.395944,-117.993553,487.055298,3.205006,-122.282532,488.377289,7.277899,-123.955063,489.726654,11.228507,-122.008774,490.312958,12.720739,-117.585297,489.792725,10.880817,-113.298454,488.470734,6.808312,-111.657921,487.121368,2.533196,-113.312828,486.660797,-22.592184,-90.407761,530.705017,-0.046304,-0.009102,0.003525, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32234,0,0,0,0,64,0,0,427,1,0.975,0.151702,0.075354,-0.98555,-0.119764,0.085738,-0.989093,-57.221596,-129.034164,524.39209,-55.805893,-133.352249,525.136902,-51.909973,-135.308594,525.631958,-47.820297,-133.747391,525.587341,-45.942169,-129.587555,525.029175,-47.112019,-125.009109,524.517639,-51.261497,-123.333145,523.789307,-55.337505,-124.888176,523.833923,1.501708,-117.937035,486.552399,3.334175,-122.22448,487.820587,7.421645,-123.891945,489.13974,11.369857,-121.94059,489.737061,12.844758,-117.514465,489.262665,10.982287,-113.228394,487.994446,6.894666,-111.592102,486.675323,2.619577,-113.256386,486.209229,-22.389332,-90.743805,530.462341,-0.060423,-0.010064,0.003297, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32266,0,0,0,0,64,0,0,428,1,0.975,0.158297,0.075067,-0.984534,-0.109555,0.06661,-0.991746,-56.960045,-128.818665,523.516663,-55.506882,-133.139694,524.293762,-51.578041,-135.064484,524.771118,-47.480278,-133.455612,524.669067,-45.623791,-129.260895,524.047424,-46.8302,-124.674538,523.497742,-51.012264,-123.03672,522.792969,-55.096134,-124.638,522.89502,1.721292,-117.810471,485.574036,3.527814,-122.08535,486.922943,7.584774,-123.746422,488.305725,11.515431,-121.797501,488.912354,12.995,-117.381775,488.387482,11.156941,-113.109024,487.038574,7.100285,-111.480659,485.655792,2.8441,-113.137848,485.170654,-22.242191,-90.818146,529.887634,-0.074559,-0.010333,0.003168, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32298,0,0,0,0,64,0,0,429,1,0.975,0.155922,0.059137,-0.985998,-0.096595,0.068841,-0.99294,-56.63356,-127.582001,521.171143,-55.262939,-131.932724,522.052795,-51.396519,-133.937469,522.750549,-47.302059,-132.409378,522.855591,-45.390324,-128.246674,522.306458,-46.528522,-123.630493,521.6651,-50.640804,-121.913132,520.727051,-54.717861,-123.43689,520.621948,2.000372,-117.833984,489.070801,3.799469,-122.112923,490.443268,7.849591,-123.776192,491.845215,11.777962,-121.826172,492.455414,13.260965,-117.406776,491.916382,11.430116,-113.130135,490.543884,7.380389,-111.499817,489.141937,3.12657,-113.15554,488.650513,-22.149271,-89.782883,528.460938,-0.084983,-0.009525,0.00384, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32330,0,0,0,0,64,0,0,430,1,0.975,0.152088,0.062261,-0.986404,-0.097607,0.064153,-0.993155,-56.770134,-126.698853,523.304749,-55.371147,-131.049103,524.136658,-51.474495,-133.036499,524.755798,-47.366299,-131.485428,524.799561,-45.464352,-127.308098,524.242249,-46.625065,-122.692696,523.648376,-50.771145,-120.991791,522.791138,-54.863338,-122.537743,522.747437,2.07323,-115.90667,486.233673,3.855862,-120.189873,487.611359,7.895879,-121.866661,489.041229,11.826967,-119.931038,489.685669,13.323477,-115.517982,489.167175,11.508575,-111.236412,487.78949,7.468191,-109.593254,486.359619,3.211817,-111.234245,485.832062,-21.985216,-88.327858,528.014832,-0.088696,-0.010898,0.005734, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32352,0,0,0,0,64,0,0,431,1,0.975,0.156815,0.047873,-0.986467,-0.107252,0.062546,-0.992263,-56.27523,-124.667732,520.485718,-54.861904,-128.986832,521.160461,-50.958164,-130.95311,521.598389,-46.854866,-129.405823,521.54303,-44.96439,-125.255531,521.026855,-46.126823,-120.679169,520.588074,-50.288177,-118.988632,519.914185,-54.379089,-120.530045,519.969543,2.13424,-114.130989,483.602875,3.959477,-118.417656,484.92337,8.026786,-120.079346,486.342346,11.954554,-118.119041,487.028564,13.419442,-113.685326,486.580109,11.562353,-109.399025,485.259613,7.493682,-107.770721,483.840637,3.235894,-109.442917,483.27652,-21.8197,-86.904243,527.764343,-0.096962,-0.015921,0.007997, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32383,0,0,0,0,64,0,0,432,1,0.975,0.15578,0.050746,-0.986488,-0.097469,0.048914,-0.994036,-56.059685,-124.497292,521.902344,-54.642342,-128.821762,522.767761,-50.74715,-130.771347,523.383545,-46.660076,-129.192337,523.388977,-44.786789,-125.014084,522.780884,-45.966679,-120.419846,522.14801,-50.109749,-118.762772,521.299744,-54.1805,-120.335564,521.294312,2.63507,-114.724327,487.725708,4.425999,-119.008621,489.051453,8.485304,-120.69001,490.419769,12.435108,-118.760757,491.029114,13.939803,-114.352112,490.522491,12.117801,-110.069412,489.196716,8.058399,-108.42025,487.82843,3.784495,-110.055809,487.343201,-21.305969,-86.345261,527.536743,-0.100865,-0.020898,0.008183, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32436,0,0,0,0,64,0,0,433,1,0.975,0.153766,0.027087,-0.987736,-0.114141,0.040472,-0.99264,-55.477306,-124.915787,520.847717,-54.109528,-129.250488,521.632446,-50.250244,-131.256943,522.241089,-46.162838,-129.748764,522.317139,-44.252537,-125.612289,521.815979,-45.381672,-121.01754,521.272583,-49.491161,-119.29081,520.422607,-53.563171,-120.794914,520.346558,2.786771,-113.187675,478.214233,4.558556,-117.490944,479.595337,8.604128,-119.19297,481.065674,12.554739,-117.272041,481.763977,14.072538,-112.853745,481.281158,12.2673,-108.55101,479.900085,8.220207,-106.883942,478.429718,3.943608,-108.5103,477.846893,-20.687784,-86.825623,526.731812,-0.110875,-0.022729,0.008015, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32468,0,0,0,0,64,0,0,434,1,0.975,0.149726,0.031187,-0.988235,-0.109748,0.046173,-0.992886,-54.908298,-126.609558,521.137695,-53.53146,-130.965546,521.912231,-49.64296,-132.979736,522.466187,-45.524178,-131.461685,522.475037,-43.598339,-127.304321,521.933594,-44.728989,-122.688126,521.396729,-48.873425,-120.954407,520.605103,-52.977406,-122.467209,520.596252,3.423714,-114.097527,475.672302,5.214461,-118.435089,476.953003,9.274111,-120.176079,478.42865,13.227717,-118.276154,479.234833,14.736209,-113.846207,478.899292,12.912785,-109.50576,477.618561,8.84869,-107.799431,476.142914,4.56451,-109.41449,475.458984,-19.938374,-88.830383,527.188843,-0.11673,-0.024787,0.005279, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
